Country ,RegionName,Date,NoNewCases,NoDeaths,NoRecoveries,CumulativeCases,CumulativeDeaths,CumulativeRecoveries,,
Australia,Queensland,2/14/2020,0,0,0,5,0,0,,
Australia,Queensland,2/15/2020,0,0,0,5,0,0,,
Australia,Queensland,2/16/2020,0,0,0,5,0,0,,
Australia,Queensland,2/17/2020,0,0,0,5,0,0,,
Australia,Queensland,2/18/2020,0,0,0,5,0,0,,
Australia,Queensland,2/19/2020,0,0,0,5,0,0,,
Australia,Queensland,2/20/2020,0,0,0,5,0,0,,
Australia,Queensland,2/21/2020,0,0,1,5,0,1,,
Australia,Queensland,2/22/2020,0,0,0,5,0,1,,
Australia,Queensland,2/23/2020,0,0,0,5,0,1,,
Australia,Queensland,2/24/2020,0,0,0,5,0,1,,
Australia,Queensland,2/25/2020,0,0,0,5,0,1,,
Australia,Queensland,2/26/2020,0,0,0,5,0,1,,
Australia,Queensland,2/27/2020,0,0,0,5,0,1,,
Australia,Queensland,2/28/2020,0,0,0,5,0,1,,
Australia,Queensland,2/29/2020,4,0,0,9,0,1,,
Australia,Queensland,3/01/2020,0,0,0,9,0,1,,
Australia,Queensland,3/02/2020,0,0,0,9,0,1,,
Australia,Queensland,3/03/2020,2,0,0,11,0,1,,
Australia,Queensland,3/04/2020,0,0,0,11,0,1,,
Australia,Queensland,3/05/2020,2,0,7,13,0,8,,
Australia,Queensland,3/06/2020,0,0,0,13,0,8,,
Australia,Queensland,3/07/2020,0,0,0,13,0,8,,
Australia,Queensland,3/08/2020,2,0,0,15,0,8,,
Australia,Queensland,3/09/2020,0,0,0,15,0,8,,
Australia,Queensland,3/10/2020,3,0,0,18,0,8,,
Australia,Queensland,3/11/2020,2,0,0,20,0,8,,
Australia,Queensland,3/12/2020,0,0,0,20,0,8,,
Australia,Queensland,3/13/2020,15,0,0,35,0,8,,
Australia,Queensland,3/14/2020,11,0,0,46,0,8,,
Australia,Queensland,3/15/2020,15,0,0,61,0,8,,
Australia,Queensland,3/16/2020,7,0,0,68,0,8,,
Australia,Queensland,3/17/2020,10,0,0,78,0,8,,
Australia,Queensland,3/18/2020,16,0,0,94,0,8,,
Australia,Queensland,3/19/2020,50,0,0,144,0,8,,
Australia,Queensland,3/20/2020,40,0,0,184,0,8,,
Australia,Queensland,3/21/2020,37,0,0,221,0,8,,
Australia,Queensland,3/22/2020,38,0,0,259,0,8,,
Australia,Queensland,3/23/2020,60,0,0,319,0,8,,
Australia,Queensland,3/24/2020,78,0,0,397,0,8,,
Australia,Queensland,3/25/2020,46,0,0,443,0,8,,
Australia,Queensland,3/26/2020,50,1,0,493,1,8,,
Australia,Queensland,3/27/2020,62,0,0,555,1,8,,
Australia,Queensland,3/28/2020,70,0,0,625,1,8,,
Australia,Queensland,3/29/2020,31,1,0,656,2,8,,
Australia,Queensland,3/30/2020,33,0,0,689,2,8,,
Australia,Queensland,3/31/2020,54,0,0,743,2,8,,
Australia,Queensland,4/01/2020,38,0,0,781,2,8,,
Australia,Queensland,4/02/2020,54,2,0,835,4,8,,
Australia,Queensland,4/03/2020,38,0,0,873,4,8,,
Australia,Queensland,4/04/2020,27,0,0,900,4,8,,
Australia,Queensland,4/05/2020,7,0,0,907,4,8,,
Australia,Queensland,4/06/2020,14,0,165,921,4,173,,
Australia,Queensland,4/07/2020,13,0,0,934,4,173,,
Australia,Queensland,4/08/2020,9,0,0,943,4,173,,
Australia,Queensland,4/09/2020,10,0,172,953,4,345,,
Australia,Queensland,4/10/2020,12,0,27,965,4,372,,
Australia,Queensland,4/11/2020,9,1,0,974,5,372,,
Australia,Queensland,4/12/2020,9,0,0,983,5,372,,
Australia,Queensland,4/13/2020,4,0,0,987,5,372,,
Australia,Queensland,4/14/2020,11,0,70,998,5,442,,
Australia,Queensland,4/15/2020,1,0,0,999,5,442,,
Australia,Queensland,4/16/2020,2,0,0,1001,5,442,,
Australia,Queensland,4/17/2020,6,0,0,1007,5,442,,
Australia,Queensland,4/18/2020,8,1,296,1015,6,738,,
Australia,Queensland,4/19/2020,4,0,0,1019,6,738,,
Australia,Queensland,4/20/2020,0,0,0,1019,6,738,,
Australia,Queensland,4/21/2020,5,0,0,1024,6,738,,
Australia,Queensland,4/22/2020,0,0,0,1024,6,738,,
Australia,Queensland,4/23/2020,2,0,0,1026,6,738,,
Australia,Queensland,4/24/2020,0,0,0,1026,6,738,,
Australia,Queensland,4/25/2020,0,0,65,1026,6,803,,
Australia,Queensland,4/26/2020,4,0,123,1030,6,926,,
Australia,Queensland,4/27/2020,3,0,0,1033,6,926,,
Australia,Queensland,4/28/2020,1,0,8,1034,6,934,,
Australia,Queensland,4/29/2020,1,0,9,1033,6,943,,
Australia,Queensland,4/30/2020,0,0,5,1033,6,948,,
Australia,Queensland,5/01/2020,1,0,17,1034,6,965,,
Australia,Queensland,5/02/2020,1,0,11,1035,6,976,,
Australia,Queensland,5/03/2020,3,0,4,1038,6,980,,
Australia,Queensland,5/04/2020,5,0,0,1043,6,980,,
Australia,Queensland,5/05/2020,0,0,5,1043,6,985,,
Australia,Queensland,5/06/2020,2,0,4,1045,6,989,,
Australia,Queensland,5/07/2020,0,0,5,1045,6,994,,
Australia,Queensland,5/08/2020,0,0,25,1045,6,1019,,
Australia,Queensland,5/09/2020,0,0,0,1045,6,1019,,
Australia,Queensland,5/10/2020,0,0,2,1045,6,1021,,
Australia,Queensland,5/11/2020,6,0,6,1051,6,1027,,
Australia,Queensland,5/12/2020,1,0,1,1052,6,1028,,
Australia,Queensland,5/13/2020,1,0,2,1051,6,1030,,
Australia,Queensland,5/14/2020,3,0,1,1054,6,1031,,
Australia,Queensland,5/15/2020,1,0,5,1055,6,1036,,
Australia,Queensland,5/16/2020,0,0,1,1055,6,1037,,
Australia,Queensland,5/17/2020,2,0,1,1057,6,1038,,
Australia,Queensland,5/18/2020,0,0,1,1057,6,1039,,
Australia,Queensland,5/19/2020,1,0,1,1058,6,1040,,
Australia,Queensland,5/20/2020,0,0,0,1058,6,1040,,
Australia,Queensland,5/21/2020,0,0,0,1058,6,1040,,
Australia,Queensland,5/22/2020,2,0,1,1060,6,1041,,
Australia,Queensland,5/23/2020,1,0,0,1061,6,1041,,
Australia,Queensland,5/24/2020,5,0,1,1056,6,1042,,
Australia,Queensland,5/25/2020,1,0,1,1057,6,1043,,
Australia,Queensland,5/26/2020,1,1,1,1058,7,1044,,
Australia,Queensland,5/27/2020,0,0,1,1058,7,1045,,
Australia,Queensland,5/28/2020,0,0,0,1058,7,1045,,
Australia,Queensland,5/29/2020,0,0,0,1058,7,1045,,
Australia,Queensland,5/30/2020,0,0,1,1058,7,1046,,
Australia,Queensland,5/31/2020,0,0,0,1058,7,1046,,
Australia,Queensland,6/01/2020,1,1,2,1059,6,1048,,
Australia,Queensland,6/02/2020,0,0,0,1059,6,1048,,
Australia,South Australia,1/22/2020,0,0,0,0,0,0,,
Australia,South Australia,1/23/2020,0,0,0,0,0,0,,
Australia,South Australia,1/24/2020,0,0,0,0,0,0,,
Australia,South Australia,1/25/2020,0,0,0,0,0,0,,
Australia,South Australia,1/26/2020,0,0,0,0,0,0,,
Australia,South Australia,1/27/2020,0,0,0,0,0,0,,
Australia,South Australia,1/28/2020,0,0,0,0,0,0,,
Australia,South Australia,1/29/2020,0,0,0,0,0,0,,
Australia,South Australia,1/30/2020,0,0,0,0,0,0,,
Australia,South Australia,1/31/2020,0,0,0,0,0,0,,
Australia,South Australia,2/01/2020,1,0,0,1,0,0,,
Australia,South Australia,2/02/2020,1,0,0,2,0,0,,
Australia,South Australia,2/03/2020,0,0,0,2,0,0,,
Australia,South Australia,2/04/2020,0,0,0,2,0,0,,
Australia,South Australia,2/05/2020,0,0,0,2,0,0,,
Australia,South Australia,2/06/2020,0,0,0,2,0,0,,
Australia,South Australia,2/07/2020,0,0,0,2,0,0,,
Australia,South Australia,2/08/2020,0,0,0,2,0,0,,
Australia,South Australia,2/09/2020,0,0,0,2,0,0,,
Australia,South Australia,2/10/2020,0,0,0,2,0,0,,
Australia,South Australia,2/11/2020,0,0,0,2,0,0,,
Australia,South Australia,2/12/2020,0,0,0,2,0,0,,
Australia,South Australia,2/13/2020,0,0,0,2,0,0,,
Australia,South Australia,2/14/2020,0,0,0,2,0,0,,
Australia,South Australia,2/15/2020,0,0,0,2,0,0,,
Australia,South Australia,2/16/2020,0,0,0,2,0,0,,
Australia,South Australia,2/17/2020,0,0,2,2,0,2,,
Australia,South Australia,2/18/2020,0,0,0,2,0,2,,
Australia,South Australia,2/19/2020,0,0,0,2,0,2,,
Australia,South Australia,2/20/2020,0,0,0,2,0,2,,
Australia,South Australia,2/21/2020,0,0,0,2,0,2,,
Australia,South Australia,2/22/2020,0,0,0,2,0,2,,
Australia,South Australia,2/23/2020,0,0,0,2,0,2,,
Australia,South Australia,2/24/2020,0,0,0,2,0,2,,
Australia,South Australia,2/25/2020,0,0,0,2,0,2,,
Australia,South Australia,2/26/2020,0,0,0,2,0,2,,
Australia,South Australia,2/27/2020,0,0,0,2,0,2,,
Australia,South Australia,2/28/2020,0,0,0,2,0,2,,
Australia,South Australia,2/29/2020,1,0,0,3,0,2,,
Australia,South Australia,3/01/2020,0,0,0,3,0,2,,
Australia,South Australia,3/02/2020,0,0,0,3,0,2,,
Australia,South Australia,3/03/2020,0,0,0,3,0,2,,
Australia,South Australia,3/04/2020,2,0,0,5,0,2,,
Australia,South Australia,3/05/2020,0,0,0,5,0,2,,
Australia,South Australia,3/06/2020,2,0,0,7,0,2,,
Australia,South Australia,3/07/2020,0,0,0,7,0,2,,
Australia,South Australia,3/08/2020,0,0,0,7,0,2,,
Australia,South Australia,3/09/2020,0,0,0,7,0,2,,
Australia,South Australia,3/10/2020,0,0,0,7,0,2,,
Australia,South Australia,3/11/2020,2,0,0,9,0,2,,
Australia,South Australia,3/12/2020,0,0,0,9,0,2,,
Australia,South Australia,3/13/2020,7,0,1,16,0,3,,
Australia,South Australia,3/14/2020,3,0,0,19,0,3,,
Australia,South Australia,3/15/2020,1,0,0,20,0,3,,
Australia,South Australia,3/16/2020,9,0,0,29,0,3,,
Australia,South Australia,3/17/2020,0,0,0,29,0,3,,
Australia,South Australia,3/18/2020,8,0,0,37,0,3,,
Australia,South Australia,3/19/2020,5,0,0,42,0,3,,
Australia,South Australia,3/20/2020,8,0,0,50,0,3,,
Australia,South Australia,3/21/2020,17,0,0,67,0,3,,
Australia,South Australia,3/22/2020,33,0,0,100,0,3,,
Australia,South Australia,3/23/2020,34,0,0,134,0,3,,
Australia,South Australia,3/24/2020,36,0,0,170,0,3,,
Australia,South Australia,3/25/2020,0,0,3,170,0,6,,
Australia,South Australia,3/26/2020,65,0,0,235,0,6,,
Australia,South Australia,3/27/2020,22,0,0,257,0,6,,
Australia,South Australia,3/28/2020,30,0,0,287,0,6,,
Australia,South Australia,3/29/2020,12,0,0,299,0,6,,
Australia,South Australia,3/30/2020,6,0,0,305,0,6,,
Australia,South Australia,3/31/2020,32,0,0,337,0,6,,
Australia,South Australia,4/01/2020,30,0,0,367,0,6,,
Australia,South Australia,4/02/2020,0,0,0,367,0,6,,
Australia,South Australia,4/03/2020,29,0,40,396,0,46,,
Australia,South Australia,4/04/2020,11,0,0,407,0,46,,
Australia,South Australia,4/05/2020,0,0,0,407,0,46,,
Australia,South Australia,4/06/2020,4,0,7,411,0,53,,
Australia,South Australia,4/07/2020,0,1,0,411,1,53,,
Australia,South Australia,4/08/2020,4,1,0,415,2,53,,
Australia,South Australia,4/09/2020,5,1,67,420,3,120,,
Australia,South Australia,4/10/2020,8,0,59,428,3,179,,
Australia,South Australia,4/11/2020,1,0,0,429,3,179,,
Australia,South Australia,4/12/2020,0,1,0,429,4,179,,
Australia,South Australia,4/13/2020,0,0,0,429,4,179,,
Australia,South Australia,4/14/2020,4,0,61,433,4,240,,
Australia,South Australia,4/15/2020,0,0,0,433,4,240,,
Australia,South Australia,4/16/2020,0,0,39,433,4,279,,
Australia,South Australia,4/17/2020,2,0,52,435,4,331,,
Australia,South Australia,4/18/2020,0,0,0,435,4,331,,
Australia,South Australia,4/19/2020,0,0,0,435,4,331,,
Australia,South Australia,4/20/2020,0,0,38,435,4,369,,
Australia,South Australia,4/21/2020,2,0,7,437,4,376,,
Australia,South Australia,4/22/2020,1,0,12,438,4,388,,
Australia,South Australia,4/23/2020,0,0,6,438,4,394,,
Australia,South Australia,4/24/2020,0,0,7,438,4,401,,
Australia,South Australia,4/25/2020,0,0,1,438,4,402,,
Australia,South Australia,4/26/2020,0,0,9,438,4,411,,
Australia,South Australia,4/27/2020,0,0,3,438,4,414,,
Australia,South Australia,4/28/2020,0,0,6,438,4,420,,
Australia,South Australia,4/29/2020,0,0,0,438,4,420,,
Australia,South Australia,4/30/2020,0,0,0,438,4,420,,
Australia,South Australia,5/01/2020,0,0,2,438,4,422,,
Australia,South Australia,5/02/2020,0,0,5,438,4,427,,
Australia,South Australia,5/03/2020,0,0,0,438,4,427,,
Australia,South Australia,5/04/2020,0,0,0,438,4,427,,
Australia,South Australia,5/05/2020,0,0,2,438,4,429,,
Australia,South Australia,5/06/2020,0,0,3,438,4,432,,
Australia,South Australia,5/07/2020,1,0,1,439,4,433,,
Australia,South Australia,5/08/2020,0,0,0,439,4,433,,
Australia,South Australia,5/09/2020,0,0,0,439,4,433,,
Australia,South Australia,5/10/2020,0,0,1,439,4,434,,
Australia,South Australia,5/11/2020,0,0,0,439,4,434,,
Australia,South Australia,5/12/2020,0,0,0,439,4,434,,
Australia,South Australia,5/13/2020,0,0,0,439,4,434,,
Australia,South Australia,5/14/2020,0,0,0,439,4,434,,
Australia,South Australia,5/15/2020,0,0,1,439,4,435,,
Australia,South Australia,5/16/2020,0,0,0,439,4,435,,
Australia,South Australia,5/17/2020,0,0,0,439,4,435,,
Australia,South Australia,5/18/2020,0,0,0,439,4,435,,
Australia,South Australia,5/19/2020,0,0,0,439,4,435,,
Australia,South Australia,5/20/2020,0,0,0,439,4,435,,
Australia,South Australia,5/21/2020,0,0,0,439,4,435,,
Australia,South Australia,5/22/2020,0,0,0,439,4,435,,
Australia,South Australia,5/23/2020,0,0,0,439,4,435,,
Australia,South Australia,5/24/2020,0,0,0,439,4,435,,
Australia,South Australia,5/25/2020,0,0,0,439,4,435,,
Australia,South Australia,5/26/2020,1,0,0,440,4,435,,
Australia,South Australia,5/27/2020,0,0,0,440,4,435,,
Australia,South Australia,5/28/2020,0,0,0,440,4,435,,
Australia,South Australia,5/29/2020,0,0,0,440,4,435,,
Australia,South Australia,5/30/2020,0,0,0,440,4,435,,
Australia,South Australia,5/31/2020,0,0,0,440,4,435,,
Australia,South Australia,6/01/2020,0,0,0,440,4,435,,
Australia,South Australia,6/02/2020,0,0,0,440,4,435,,
Australia,Tasmania,1/22/2020,0,0,0,0,0,0,,
Australia,Tasmania,1/23/2020,0,0,0,0,0,0,,
Australia,Tasmania,1/24/2020,0,0,0,0,0,0,,
Australia,Tasmania,1/25/2020,0,0,0,0,0,0,,
Australia,Tasmania,1/26/2020,0,0,0,0,0,0,,
Australia,Tasmania,1/27/2020,0,0,0,0,0,0,,
Australia,Tasmania,1/28/2020,0,0,0,0,0,0,,
Australia,Tasmania,1/29/2020,0,0,0,0,0,0,,
Australia,Tasmania,1/30/2020,0,0,0,0,0,0,,
Australia,Tasmania,1/31/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/01/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/02/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/03/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/04/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/05/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/06/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/07/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/08/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/09/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/10/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/11/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/12/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/13/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/14/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/15/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/16/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/17/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/18/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/19/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/20/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/21/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/22/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/23/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/24/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/25/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/26/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/27/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/28/2020,0,0,0,0,0,0,,
Australia,Tasmania,2/29/2020,0,0,0,0,0,0,,
Australia,Tasmania,3/01/2020,0,0,0,0,0,0,,
Australia,Tasmania,3/02/2020,1,0,0,1,0,0,,
Australia,Tasmania,3/03/2020,0,0,0,1,0,0,,
Australia,Tasmania,3/04/2020,0,0,0,1,0,0,,
Australia,Tasmania,3/05/2020,0,0,0,1,0,0,,
Australia,Tasmania,3/06/2020,0,0,0,1,0,0,,
Australia,Tasmania,3/07/2020,0,0,0,1,0,0,,
Australia,Tasmania,3/08/2020,1,0,0,2,0,0,,
Australia,Tasmania,3/09/2020,0,0,0,2,0,0,,
Australia,Tasmania,3/10/2020,0,0,0,2,0,0,,
Australia,Tasmania,3/11/2020,1,0,0,3,0,0,,
Australia,Tasmania,3/12/2020,0,0,0,3,0,0,,
Australia,Tasmania,3/13/2020,2,0,0,5,0,0,,
Australia,Tasmania,3/14/2020,0,0,0,5,0,0,,
Australia,Tasmania,3/15/2020,1,0,0,6,0,0,,
Australia,Tasmania,3/16/2020,1,0,0,7,0,0,,
Australia,Tasmania,3/17/2020,0,0,0,7,0,0,,
Australia,Tasmania,3/18/2020,3,0,0,10,0,0,,
Australia,Tasmania,3/19/2020,0,0,3,10,0,3,,
Australia,Tasmania,3/20/2020,0,0,0,10,0,3,,
Australia,Tasmania,3/21/2020,6,0,0,16,0,3,,
Australia,Tasmania,3/22/2020,6,0,0,22,0,3,,
Australia,Tasmania,3/23/2020,6,0,0,28,0,3,,
Australia,Tasmania,3/24/2020,0,0,0,28,0,3,,
Australia,Tasmania,3/25/2020,8,0,0,36,0,3,,
Australia,Tasmania,3/26/2020,11,0,0,47,0,3,,
Australia,Tasmania,3/27/2020,0,0,0,47,0,3,,
Australia,Tasmania,3/28/2020,15,0,2,62,0,5,,
Australia,Tasmania,3/29/2020,4,0,0,66,0,5,,
Australia,Tasmania,3/30/2020,0,0,0,66,0,5,,
Australia,Tasmania,3/31/2020,3,1,0,69,1,5,,
Australia,Tasmania,4/01/2020,0,1,0,69,2,5,,
Australia,Tasmania,4/02/2020,3,0,0,72,2,5,,
Australia,Tasmania,4/03/2020,2,0,0,74,2,5,,
Australia,Tasmania,4/04/2020,6,0,0,80,2,5,,
Australia,Tasmania,4/05/2020,2,0,0,82,2,5,,
Australia,Tasmania,4/06/2020,4,0,21,86,2,26,,
Australia,Tasmania,4/07/2020,3,0,0,89,2,26,,
Australia,Tasmania,4/08/2020,9,1,0,98,3,26,,
Australia,Tasmania,4/09/2020,13,0,22,111,3,48,,
Australia,Tasmania,4/10/2020,11,1,0,122,4,48,,
Australia,Tasmania,4/11/2020,11,0,0,133,4,48,,
Australia,Tasmania,4/12/2020,0,1,0,133,5,48,,
Australia,Tasmania,4/13/2020,11,0,0,144,5,48,,
Australia,Tasmania,4/14/2020,21,1,5,165,6,53,,
Australia,Tasmania,4/15/2020,0,0,0,165,6,53,,
Australia,Tasmania,4/16/2020,4,0,14,169,6,67,,
Australia,Tasmania,4/17/2020,11,1,0,180,7,67,,
Australia,Tasmania,4/18/2020,8,0,0,188,7,67,,
Australia,Tasmania,4/19/2020,7,0,0,195,7,67,,
Australia,Tasmania,4/20/2020,5,0,4,200,7,71,,
Australia,Tasmania,4/21/2020,1,0,3,201,7,74,,
Australia,Tasmania,4/22/2020,4,0,3,205,7,77,,
Australia,Tasmania,4/23/2020,2,1,14,207,8,91,,
Australia,Tasmania,4/24/2020,0,1,15,207,9,106,,
Australia,Tasmania,4/25/2020,0,1,11,207,10,117,,
Australia,Tasmania,4/26/2020,5,1,6,212,11,123,,
Australia,Tasmania,4/27/2020,2,0,9,214,11,132,,
Australia,Tasmania,4/28/2020,4,0,5,218,11,137,,
Australia,Tasmania,4/29/2020,1,1,7,219,12,144,,
Australia,Tasmania,4/30/2020,2,1,9,221,13,153,,
Australia,Tasmania,5/01/2020,0,0,4,221,13,157,,
Australia,Tasmania,5/02/2020,0,0,1,221,13,158,,
Australia,Tasmania,5/03/2020,0,0,6,221,13,164,,
Australia,Tasmania,5/04/2020,0,0,1,221,13,165,,
Australia,Tasmania,5/05/2020,4,0,0,225,13,165,,
Australia,Tasmania,5/06/2020,1,0,2,226,13,167,,
Australia,Tasmania,5/07/2020,1,0,7,227,13,174,,
Australia,Tasmania,5/08/2020,0,0,1,227,13,175,,
Australia,Tasmania,5/09/2020,0,0,7,227,13,182,,
Australia,Tasmania,5/10/2020,0,0,0,227,13,182,,
Australia,Tasmania,5/11/2020,0,0,0,227,13,182,,
Australia,Tasmania,5/12/2020,0,0,2,227,13,184,,
Australia,Tasmania,5/13/2020,0,0,0,227,13,184,,
Australia,Tasmania,5/14/2020,0,0,4,227,13,188,,
Australia,Tasmania,5/15/2020,1,0,3,228,13,191,,
Australia,Tasmania,5/16/2020,0,0,1,228,13,192,,
Australia,Tasmania,5/17/2020,0,0,2,228,13,194,,
Australia,Tasmania,5/18/2020,0,0,1,228,13,195,,
Australia,Tasmania,5/19/2020,0,0,0,228,13,195,,
Australia,Tasmania,5/20/2020,0,0,1,228,13,196,,
Australia,Tasmania,5/21/2020,0,0,2,228,13,198,,
Australia,Tasmania,5/22/2020,0,0,1,228,13,199,,
Australia,Tasmania,5/23/2020,0,0,0,228,13,199,,
Australia,Tasmania,5/24/2020,0,0,1,228,13,200,,
Australia,Tasmania,5/25/2020,0,0,2,228,13,202,,
Australia,Tasmania,5/26/2020,0,0,1,228,13,203,,
Australia,Tasmania,5/27/2020,0,0,0,228,13,203,,
Australia,Tasmania,5/28/2020,0,0,0,228,13,203,,
Australia,Tasmania,5/29/2020,0,0,2,228,13,205,,
Australia,Tasmania,5/30/2020,0,0,1,228,13,206,,
Australia,Tasmania,5/31/2020,0,0,1,228,13,207,,
Australia,Tasmania,6/01/2020,0,0,0,228,13,207,,
Australia,Tasmania,6/02/2020,0,0,1,228,13,208,,
Australia,Victoria,1/22/2020,0,0,0,0,0,0,,
Australia,Victoria,1/23/2020,0,0,0,0,0,0,,
Australia,Victoria,1/24/2020,0,0,0,0,0,0,,
Australia,Victoria,1/25/2020,0,0,0,0,0,0,,
Australia,Victoria,1/26/2020,1,0,0,1,0,0,,
Australia,Victoria,1/27/2020,0,0,0,1,0,0,,
Australia,Victoria,1/28/2020,0,0,0,1,0,0,,
Australia,Victoria,1/29/2020,0,0,0,1,0,0,,
Australia,Victoria,1/30/2020,1,0,0,2,0,0,,
Australia,Victoria,1/31/2020,1,0,0,3,0,0,,
Australia,Victoria,2/01/2020,1,0,0,4,0,0,,
Australia,Victoria,2/02/2020,0,0,0,4,0,0,,
Australia,Victoria,2/03/2020,0,0,0,4,0,0,,
Australia,Victoria,2/04/2020,0,0,0,4,0,0,,
Australia,Victoria,2/05/2020,0,0,0,4,0,0,,
Australia,Victoria,2/06/2020,0,0,0,4,0,0,,
Australia,Victoria,2/07/2020,0,0,0,4,0,0,,
Australia,Victoria,2/08/2020,0,0,0,4,0,0,,
Australia,Victoria,2/09/2020,0,0,0,4,0,0,,
Australia,Victoria,2/10/2020,0,0,0,4,0,0,,
Australia,Victoria,2/11/2020,0,0,0,4,0,0,,
Australia,Victoria,2/12/2020,0,0,0,4,0,0,,
Australia,Victoria,2/13/2020,0,0,4,4,0,4,,
Australia,Victoria,2/14/2020,0,0,0,4,0,4,,
Australia,Victoria,2/15/2020,0,0,0,4,0,4,,
Australia,Victoria,2/16/2020,0,0,0,4,0,4,,
Australia,Victoria,2/17/2020,0,0,0,4,0,4,,
Australia,Victoria,2/18/2020,0,0,0,4,0,4,,
Australia,Victoria,2/19/2020,0,0,0,4,0,4,,
Australia,Victoria,2/20/2020,0,0,0,4,0,4,,
Australia,Victoria,2/21/2020,0,0,0,4,0,4,,
Australia,Victoria,2/22/2020,0,0,0,4,0,4,,
Australia,Victoria,2/23/2020,0,0,0,4,0,4,,
Australia,Victoria,2/24/2020,0,0,0,4,0,4,,
Australia,Victoria,2/25/2020,0,0,0,4,0,4,,
Australia,Victoria,2/26/2020,0,0,0,4,0,4,,
Australia,Victoria,2/27/2020,0,0,0,4,0,4,,
Australia,Victoria,2/28/2020,0,0,0,4,0,4,,
Australia,Victoria,2/29/2020,3,0,0,7,0,4,,
Australia,Victoria,3/01/2020,0,0,0,7,0,4,,
Australia,Victoria,3/02/2020,2,0,0,9,0,4,,
Australia,Victoria,3/03/2020,0,0,0,9,0,4,,
Australia,Victoria,3/04/2020,1,0,0,10,0,4,,
Australia,Victoria,3/05/2020,0,0,3,10,0,7,,
Australia,Victoria,3/06/2020,0,0,0,10,0,7,,
Australia,Victoria,3/07/2020,1,0,0,11,0,7,,
Australia,Victoria,3/08/2020,0,0,0,11,0,7,,
Australia,Victoria,3/09/2020,4,0,0,15,0,7,,
Australia,Victoria,3/10/2020,3,0,0,18,0,7,,
Australia,Victoria,3/11/2020,3,0,0,21,0,7,,
Australia,Victoria,3/12/2020,0,0,0,21,0,7,,
Australia,Victoria,3/13/2020,15,0,1,36,0,8,,
Australia,Victoria,3/14/2020,13,0,0,49,0,8,,
Australia,Victoria,3/15/2020,8,0,0,57,0,8,,
Australia,Victoria,3/16/2020,14,0,0,71,0,8,,
Australia,Victoria,3/17/2020,23,0,0,94,0,8,,
Australia,Victoria,3/18/2020,27,0,0,121,0,8,,
Australia,Victoria,3/19/2020,0,0,0,121,0,8,,
Australia,Victoria,3/20/2020,0,0,0,121,0,8,,
Australia,Victoria,3/21/2020,108,0,0,229,0,8,,
Australia,Victoria,3/22/2020,126,0,62,355,0,70,,
